,0
481,0.9005564
482,-0.54827964
483,-0.75026655
484,0.43589556
485,-0.29066274
486,-0.06844468
487,-0.2696508
488,0.0934938
489,0.13841227
490,-0.27371272
491,0.042633735
492,0.33688954
493,0.8102453
494,-0.4498536
495,-0.24999943
496,0.61780596
497,-0.47152492
498,0.6736614
499,-0.34447506
500,0.061709918
501,-0.0068363026
502,0.24100783
503,-0.27203965
504,0.31933367
505,-0.2932702
506,-0.41627005
507,-0.14911646
508,0.03909672
509,1.1098422
510,0.06516523
511,0.13682246
512,0.20311815
513,-0.20592985
514,0.8471221
515,0.12676731
516,0.099141635
517,-0.28084612
518,0.40266132
519,-0.28296062
520,-0.12338513
521,-0.32385394
522,0.16400352
523,0.16158178
524,0.6133821
525,-0.41498366
526,-0.090785615
527,0.079526074
528,0.202591
529,-0.60982955
530,-0.19395342
531,-0.0018322021
532,-0.19367412
533,-0.43536794
534,0.22485435
535,0.60435236
536,-0.2055662
537,-0.3676035
538,-0.3140468
539,-0.25615278
540,0.345706
541,-0.18480597
542,0.7647867
543,-0.26776442
544,-0.491144
545,-0.25518736
546,-0.18312842
547,0.38443244
548,0.1800583
549,-0.20677496
550,0.7006565
551,-0.2674254
552,0.24301115
553,-0.4371606
554,0.7750571
555,0.14110813
556,-0.28585052
557,-0.31930065
558,-0.2899741
559,0.23068666
560,-0.04079385
561,-0.69082725
562,1.057339
563,-0.15806814
564,-0.06826987
565,0.93543255
566,-0.16997868
567,0.49844748
568,-0.11367755
569,0.2906286
570,0.39595437
571,-0.37924612
572,-0.2845177
573,-0.21860686
574,-0.1394566
575,-0.2217542
576,0.31658876
577,-0.15238415
578,-0.7393277
579,-0.337261
580,-0.50604355
581,-0.028687548
582,-0.5804996
583,-0.21140152
584,0.3518131
585,-0.047003515
586,0.92787063
587,-0.7179146
588,-0.5078047
589,0.069320045
590,-0.43579313
591,-0.03441006
592,-0.42447034
593,0.4775139
594,0.063531645
595,0.07638786
596,0.054822095
597,-0.9371601
598,0.26984203
599,-0.14312631
600,-0.16750269
601,-0.03905759
602,-0.5747561
603,-0.671176
604,-0.17943811
605,0.09228612
606,0.32049257
607,0.52433676
608,-0.544611
609,0.023636699
610,-0.611335
611,0.27623105
612,-0.2238662
613,-0.64511955
614,0.063071765
615,-0.6253863
616,-0.27711985
617,-0.9079503
618,-0.90466166
619,-0.122905135
620,0.5214152
621,-0.41612005
622,-0.124927156
623,-0.09355715
624,-0.9640083
625,-0.2948031
626,-0.13491106
627,-0.28296885
628,-0.10310364
629,0.12826285
630,-0.34484774
631,0.15933341
632,-0.24952963
633,-0.1480169
634,-0.30407554
635,0.56374824
636,-0.5962907
637,-0.37272006
638,0.5144737
639,0.4048379
640,-0.100871496
641,-0.8712783
642,-0.31156644
643,-0.1604679
644,-0.33340815
645,-0.3008603
646,-0.83442533
647,0.6428799
648,0.15870205
649,-0.23273575
650,-0.5917723
651,0.46698195
652,-0.10927537
653,0.07644785
654,-0.094557956
655,-0.3532337
656,-0.116450064
657,-0.1621876
658,-0.15421972
659,-0.75671005
660,-0.30430532
661,-0.346236
662,-0.39885476
663,-0.4765202
664,-0.08343019
665,-0.057635996
666,0.44563347
667,-0.2848911
668,-0.15316948
669,-0.35611954
670,-0.37527475
671,-0.25520834
672,-0.44887474
673,-0.36537513
674,-0.2731107
675,-0.43935788
676,-0.20007102
677,-1.2622367
678,0.27651876
679,-0.09527235
680,0.09344985
681,-0.35862947
682,-0.10873514
683,-0.39391285
684,-0.4072927
685,-0.19310999
686,0.42045033
687,0.13480923
688,-0.1257952
689,-0.21550202
690,-0.025285345
691,0.08012494
692,-0.043211464
693,-0.17324345
694,-0.012555674
695,0.47246718
696,-0.23459381
697,0.13069433
698,-0.01405675
699,-0.06099341
700,0.27024788
701,0.31360093
702,-0.03394027
703,-0.27342635
704,0.7226819
705,-0.18275928
